order_id,order_date,region,product,segment,channel,quantity,unit_price,revenue,discount_pct
ORD-000330,2023-11-08,West,Service Plan,Enterprise,Retail,1,148.37,148.37,0
ORD-000331,2023-10-04,East,Widget A,Consumer,Online,2,68.12,136.25,0
ORD-000332,2025-03-22,West,Gadget Y,Consumer,Online,5,102.86,514.3,0
ORD-000333,2024-03-09,West,Widget A,Enterprise,Online,3,255.76,767.28,15
ORD-000334,2023-10-02,East,Widget A,SMB,Partners,3,242.5,727.51,5
ORD-000335,2023-07-04,East,Widget B,SMB,Online,3,45.8,137.4,10
ORD-000336,2024-10-23,West,Widget C,Enterprise,Online,1,291.03,291.03,10
ORD-000337,2023-05-02,North,Widget C,Enterprise,Retail,3,495.4,1486.2,5
ORD-000338,2024-02-11,South,Widget A,SMB,Partners,1,151.79,151.79,0
ORD-000339,2023-01-19,West,Widget C,SMB,Partners,2,235.2,470.41,5
ORD-000340,2025-05-21,South,Widget B,Enterprise,Online,5,310.0,1549.98,0
ORD-000341,2023-09-05,East,Widget B,Consumer,Retail,3,97.74,293.21,5
ORD-000342,2023-01-06,South,Service Plan,SMB,Online,3,319.19,957.58,0
ORD-000343,2024-10-07,North,Widget B,SMB,Online,3,327.74,983.21,10
ORD-000344,2025-04-18,West,Widget A,Consumer,Partners,3,254.71,764.14,5
ORD-000345,2024-04-24,South,Gadget X,Consumer,Online,3,51.13,153.39,0
ORD-000346,2023-06-07,East,Service Plan,Consumer,Online,5,119.3,596.48,5
ORD-000347,2024-02-05,West,Gadget Y,Consumer,Retail,3,440.43,1321.28,5
ORD-000348,2023-09-04,East,Gadget X,Consumer,Partners,4,118.76,475.05,0
ORD-000349,2023-03-10,North,Widget A,Enterprise,Online,3,281.01,843.03,20
ORD-000350,2023-08-27,East,Gadget X,Enterprise,Online,6,289.31,1735.85,0
ORD-000351,2023-04-13,,Widget B,Consumer,Partners,3,460.63,1381.88,0
ORD-000352,2024-12-18,East,Gadget X,Enterprise,Partners,2,445.93,891.86,5
ORD-000353,2024-03-26,East,Gadget Y,SMB,Online,5,121.51,607.57,0
ORD-000354,2025-04-02,East,Widget C,Enterprise,Online,3,254.25,762.74,0
ORD-000355,2023-03-30,West,Widget A,SMB,Retail,5,168.37,841.84,0
ORD-000356,2023-04-02,East,Gadget Y,Enterprise,Retail,1,150.11,150.11,15
ORD-000357,2024-03-15,South,Widget C,Consumer,Partners,2,215.8,431.59,10
ORD-000358,2023-01-17,East,Gadget X,Enterprise,Online,3,65.84,197.53,5
ORD-000359,2024-05-09,East,Gadget X,Consumer,Retail,2,469.64,939.27,5
ORD-000360,2024-01-16,North,Gadget Y,SMB,Partners,3,86.44,259.31,0
ORD-000361,2024-10-07,South,Gadget X,Enterprise,Retail,2,339.16,678.33,0
ORD-000362,2023-04-15,North,Service Plan,Enterprise,Online,4,152.07,608.28,5
ORD-000363,2024-08-28,East,Widget B,SMB,Retail,3,329.71,989.13,10
ORD-000364,2023-03-15,West,Widget A,SMB,Partners,2,416.31,832.63,5
ORD-000365,2024-03-04,West,Widget A,Enterprise,Online,3,85.63,256.89,5
ORD-000366,2024-11-26,North,Gadget Y,Consumer,Online,3,478.89,1436.66,0
ORD-000367,2023-10-23,South,Widget A,Consumer,Retail,5,356.58,1782.9,5
ORD-000368,2023-07-26,South,Service Plan,Enterprise,Online,4,489.79,1959.15,15
ORD-000369,2023-07-10,North,Widget B,SMB,Online,2,243.09,486.17,0
ORD-000370,2024-01-22,,Gadget X,SMB,Partners,3,275.74,827.22,10
ORD-000371,2024-07-03,East,Gadget X,SMB,Retail,4,457.7,1830.78,5
ORD-000372,2023-12-09,South,Gadget Y,SMB,Online,4,26.41,105.64,0
ORD-000373,2023-08-30,North,Widget B,Consumer,Retail,1,238.8,238.8,15
ORD-000374,2025-03-25,East,Widget B,Enterprise,Partners,3,53.85,161.54,0
ORD-000375,2023-09-23,South,Widget B,SMB,Online,4,110.77,443.08,0
ORD-000376,2024-11-06,South,Widget A,SMB,Retail,3,258.24,774.73,0
ORD-000377,2024-06-11,South,Service Plan,SMB,Online,3,407.99,1223.98,10
ORD-000378,2024-11-03,North,Service Plan,Consumer,Online,2,95.65,191.31,5
ORD-000379,2025-05-17,,Widget A,Enterprise,Partners,4,276.83,1107.31,0
ORD-000380,2023-07-18,South,Widget A,SMB,Retail,4,315.53,1262.12,5
ORD-000381,2024-04-13,South,Widget B,Enterprise,Retail,2,244.92,489.85,15
ORD-000382,2025-06-15,North,Service Plan,Enterprise,Partners,4,222.85,891.38,10
ORD-000383,2023-08-01,North,Widget C,Enterprise,Online,5,390.09,1950.43,0
ORD-000384,2024-06-29,North,Widget B,Enterprise,Partners,3,366.73,1100.2,15
ORD-000385,2024-06-17,South,Widget A,SMB,Partners,6,219.07,1314.42,5
ORD-000386,2025-04-14,East,Widget A,Enterprise,Online,1,128.11,128.11,0
ORD-000387,2023-09-25,West,Service Plan,Enterprise,Online,5,359.98,1799.88,0
ORD-000388,2023-10-31,West,Widget C,Consumer,Partners,2,199.02,398.05,0
ORD-000389,2023-05-20,East,Widget B,Consumer,Online,2,434.75,869.5,5
ORD-000390,2023-02-06,South,Widget B,Enterprise,Online,3,265.12,795.36,15
ORD-000391,2024-04-01,South,Service Plan,Enterprise,Online,3,76.64,229.92,5
ORD-000392,2025-01-19,West,Widget B,SMB,Retail,4,339.46,1357.85,0
ORD-000393,2024-11-14,South,Gadget Y,Consumer,Retail,4,235.95,943.79,10
ORD-000394,2025-02-04,South,Gadget Y,Consumer,Online,3,97.1,291.3,5
ORD-000395,2024-12-12,South,Widget B,Enterprise,Retail,2,477.93,955.85,0
ORD-000396,2025-04-01,North,Service Plan,Consumer,Retail,6,78.62,471.72,0
ORD-000397,2025-02-14,East,Gadget X,Consumer,Retail,2,93.83,187.67,0
ORD-000398,2024-02-10,West,Widget B,SMB,Online,5,333.9,1669.49,15
ORD-000399,2023-05-07,North,Widget C,Consumer,Retail,3,171.61,514.84,10
ORD-000400,2023-10-03,South,Widget A,SMB,Online,3,83.6,250.81,5
ORD-000401,2025-05-04,East,Widget C,SMB,Online,5,17.07,85.34,20
ORD-000402,2023-10-29,East,Gadget Y,SMB,Partners,2,279.3,558.61,5
ORD-000403,2024-03-10,North,Gadget Y,SMB,Online,6,458.0,2747.98,0
ORD-000404,2023-08-16,West,Service Plan,Consumer,Online,4,485.58,1942.32,0
ORD-000405,2025-06-13,West,Widget C,Enterprise,Partners,3,297.45,892.35,5
ORD-000406,2025-04-29,East,Service Plan,SMB,Partners,3,232.65,697.95,0
ORD-000407,2024-06-29,South,Widget B,SMB,Online,5,314.62,1573.12,5
ORD-000408,2025-02-15,West,Widget B,SMB,Retail,3,357.21,1071.64,0
ORD-000409,2025-06-03,South,Gadget X,SMB,Online,2,277.1,554.2,0
ORD-000410,2024-12-20,West,Widget B,Enterprise,Retail,3,47.77,143.32,5
ORD-000411,2025-02-25,East,Gadget X,SMB,Online,2,475.99,951.99,0
ORD-000412,2024-03-19,South,Widget A,Enterprise,Retail,3,272.08,816.25,0
ORD-000413,2024-08-16,West,Gadget X,SMB,Partners,3,51.44,154.33,5
ORD-000414,2023-04-14,West,Gadget X,SMB,Online,2,54.46,108.91,0
ORD-000415,2025-06-15,South,Service Plan,Consumer,Retail,6,20.63,123.78,0
ORD-000416,2024-08-07,East,Service Plan,SMB,Online,3,230.87,692.62,0
ORD-000417,2023-06-02,South,Widget A,Enterprise,Retail,3,63.59,190.77,0
ORD-000418,2023-09-26,,Widget A,Enterprise,Online,1,417.69,417.69,0
ORD-000419,2024-11-20,East,Gadget X,SMB,Online,2,196.57,393.14,0
ORD-000420,2023-08-15,South,Service Plan,Enterprise,Online,5,93.56,467.82,5
ORD-000421,2023-07-15,West,Widget B,SMB,Retail,6,398.82,2392.9,0
ORD-000422,2023-05-05,East,Widget A,Enterprise,Online,4,53.78,215.11,5
ORD-000423,2024-08-31,North,Gadget X,Consumer,Retail,4,331.2,1324.79,0
ORD-000424,2024-12-31,North,Widget B,SMB,Partners,3,24.11,72.32,5
ORD-000425,2023-12-04,West,Gadget Y,Enterprise,Online,1,156.02,156.02,0
ORD-000426,2024-12-16,North,Widget A,Consumer,Online,3,452.44,1357.32,0
ORD-000427,2023-05-10,North,Widget A,Enterprise,Online,3,12.03,36.08,15
ORD-000428,2025-03-16,East,Widget A,Enterprise,Retail,4,408.88,1635.51,15
ORD-000429,2025-03-16,East,Service Plan,Enterprise,Online,4,306.72,1226.87,5
ORD-000430,2024-05-11,West,Widget C,SMB,Partners,2,440.48,880.97,0
ORD-000431,2025-05-09,South,Widget A,Consumer,Online,2,384.98,769.97,10
ORD-000432,2024-12-24,North,Gadget Y,Consumer,Online,3,310.94,932.82,5
ORD-000433,2024-07-09,East,Gadget X,SMB,Retail,4,440.67,1762.67,0
ORD-000434,2023-06-28,North,Widget C,SMB,Online,3,63.26,189.78,5
ORD-000435,2025-05-02,North,Widget C,SMB,Online,4,492.83,1971.32,0
ORD-000436,2023-07-14,West,Widget A,Enterprise,Retail,2,86.38,172.76,0
ORD-000437,2023-04-22,East,Widget A,Enterprise,Partners,3,351.53,1054.59,0
ORD-000438,2023-05-17,East,Gadget X,Enterprise,Retail,3,291.63,874.9,0
ORD-000439,2025-02-01,South,Widget A,Enterprise,Online,6,142.2,853.18,0
ORD-000440,2024-07-28,North,Widget B,SMB,Online,2,395.88,791.77,5
ORD-000441,2023-03-26,South,Widget C,Consumer,Online,3,327.58,982.74,0
ORD-000442,2023-11-10,South,Widget B,SMB,Online,1,356.81,356.81,15
ORD-000443,2024-01-19,North,Service Plan,Enterprise,Retail,2,151.54,303.08,0
ORD-000444,2024-04-03,,Widget B,Consumer,Retail,1,23.17,23.17,0
ORD-000445,2023-06-10,South,Gadget Y,Consumer,Retail,2,96.47,192.94,0
ORD-000446,2023-09-12,North,Widget A,SMB,Retail,5,278.92,1394.61,0
ORD-000447,2025-06-09,West,Service Plan,Consumer,Retail,3,100.83,302.49,10
ORD-000448,2025-01-19,South,Widget A,Consumer,Online,2,372.54,745.08,10
ORD-000449,2025-04-14,East,Service Plan,Enterprise,Partners,2,195.23,390.45,0
ORD-000450,2025-06-11,South,Widget A,SMB,Online,2,310.0,619.99,0
ORD-000451,2024-12-08,East,Widget B,Consumer,Online,2,158.25,316.49,5
ORD-000452,2023-01-29,,Gadget X,Consumer,Partners,3,244.65,733.95,5
ORD-000453,2024-11-24,West,Widget A,Consumer,Online,5,192.07,960.33,10
ORD-000454,2023-03-21,West,Gadget Y,Consumer,Online,1,181.91,181.91,0
ORD-000455,2024-03-05,South,Widget A,Consumer,Partners,2,236.4,472.8,0
ORD-000456,2024-09-06,East,Widget C,Enterprise,Online,1,30.72,30.72,0
ORD-000457,2023-11-26,North,Widget B,SMB,Retail,3,138.36,,5
ORD-000458,2025-05-23,,Widget A,SMB,Online,6,440.38,2642.31,10
ORD-000459,2023-02-11,,Widget A,Enterprise,Online,3,331.97,995.9,0
ORD-000460,2023-10-20,South,Gadget X,SMB,Online,6,23.56,141.39,0
ORD-000461,2024-02-29,South,Widget C,SMB,Partners,5,69.31,346.56,0
ORD-000462,2025-02-19,North,Widget A,Consumer,Online,1,285.26,285.26,5
ORD-000463,2023-12-21,West,Gadget X,SMB,Retail,3,311.14,933.41,5
ORD-000464,2024-11-07,South,Widget B,SMB,Online,3,165.99,497.96,0
ORD-000465,2025-05-04,East,Gadget X,SMB,Retail,5,359.19,1795.94,0
ORD-000466,2024-12-10,West,Service Plan,Consumer,Retail,2,330.44,660.87,10
ORD-000467,2023-03-01,South,Gadget X,SMB,Online,4,56.03,224.13,0
ORD-000468,2023-12-02,West,Gadget X,Enterprise,Online,3,482.55,1447.66,0
ORD-000469,2023-05-12,West,Widget B,SMB,Retail,4,281.34,1125.36,5
ORD-000470,2023-06-15,East,Gadget X,Enterprise,Online,2,457.48,914.95,10
ORD-000471,2024-01-06,South,Widget C,Enterprise,Online,4,446.38,1785.5,0
ORD-000472,2023-03-28,West,Widget B,Enterprise,Online,1,74.67,74.67,0
ORD-000473,2024-11-17,South,Widget B,SMB,Retail,4,322.54,1290.17,0
ORD-000474,2023-01-15,North,Service Plan,Enterprise,Online,2,285.87,571.73,0
ORD-000475,2024-10-21,,Gadget X,SMB,Retail,2,497.51,995.02,15
ORD-000476,2023-06-28,South,Widget B,SMB,Online,5,305.69,1528.45,15
ORD-000477,2023-12-31,West,Widget A,Enterprise,Retail,3,123.78,371.33,5
ORD-000478,2023-10-21,West,Widget A,SMB,Online,4,381.85,1527.39,10
ORD-000479,2023-11-10,West,Service Plan,Enterprise,Online,4,471.48,1885.9,5
ORD-000480,2024-05-09,South,Widget B,Enterprise,Partners,2,5.97,11.93,5
ORD-000481,2023-12-10,South,Service Plan,Enterprise,Partners,2,478.29,956.59,20
ORD-000482,2024-08-04,West,Gadget X,Enterprise,Retail,5,209.66,1048.32,0
ORD-000483,2024-12-29,North,Widget C,SMB,Online,3,313.6,940.8,5
ORD-000484,2023-09-25,South,Gadget X,Enterprise,Partners,5,9.27,46.35,5
ORD-000485,2024-06-22,West,Widget B,Enterprise,Online,3,318.08,954.24,0
ORD-000486,2024-05-16,South,Service Plan,Enterprise,Partners,3,26.69,80.08,0
ORD-000487,2023-10-18,West,Widget B,Enterprise,Online,3,251.98,755.95,10
ORD-000488,2024-08-15,West,Widget C,Enterprise,Partners,2,242.02,484.05,0
ORD-000489,2025-03-20,West,Gadget Y,Enterprise,Retail,4,393.12,1572.47,10
ORD-000490,2025-05-01,South,Widget B,SMB,Partners,1,325.04,325.04,0
ORD-000491,2025-03-13,South,Gadget Y,Enterprise,Online,1,183.05,183.05,0
ORD-000492,2025-04-22,East,Gadget X,Enterprise,Online,4,86.19,344.78,0
ORD-000493,2025-04-16,West,Widget B,SMB,Online,6,136.6,819.61,5
ORD-000494,2023-07-15,West,Widget C,SMB,Online,2,63.7,127.39,20
ORD-000495,2024-05-31,South,Widget B,Consumer,Online,3,440.65,1321.95,5
ORD-000496,2024-09-08,East,Gadget X,Enterprise,Retail,1,267.29,267.29,5
ORD-000497,2023-05-16,South,Service Plan,Enterprise,Online,3,470.36,1411.07,0
ORD-000498,2023-08-23,North,Gadget X,Enterprise,Online,5,129.61,648.03,0
ORD-000499,2025-04-06,South,Widget A,Enterprise,Online,3,274.92,824.75,20
ORD-000500,2024-09-16,South,Widget A,Enterprise,Retail,2,50.76,101.52,0
ORD-000501,2023-09-16,East,Widget C,SMB,Partners,3,189.61,568.83,0
ORD-000502,2025-03-18,West,Widget C,Consumer,Online,2,337.09,674.19,0
ORD-000503,2025-04-22,North,Widget A,Enterprise,Retail,3,259.87,779.61,0
ORD-000504,2023-03-14,West,Widget B,Consumer,Partners,4,423.59,1694.37,0
ORD-000505,2025-05-11,East,Gadget X,Consumer,Online,6,89.15,534.93,0
ORD-000506,2024-05-31,West,Widget A,Enterprise,Retail,3,352.53,1057.59,0
ORD-000507,2024-05-27,East,Widget C,Enterprise,Retail,3,104.2,312.6,0
ORD-000508,2024-11-23,South,Widget A,Enterprise,Retail,3,224.71,674.12,5
ORD-000509,2024-09-17,South,Widget C,Enterprise,Online,3,61.11,183.34,5
ORD-000510,2024-06-16,South,Widget C,Enterprise,Online,3,9.03,27.08,0
ORD-000511,2024-09-28,West,Widget A,Enterprise,Online,3,234.91,704.74,5
ORD-000512,2024-04-22,East,Widget B,Enterprise,Online,4,456.82,1827.28,0
ORD-000513,2025-06-08,East,Gadget X,Consumer,Online,2,346.72,693.45,5
ORD-000514,2024-06-27,South,Gadget X,SMB,Online,2,432.96,865.93,0
ORD-000515,2024-01-04,South,Gadget X,Enterprise,Retail,2,420.56,841.12,5
ORD-000516,2024-07-15,South,Gadget Y,SMB,Partners,3,474.56,1423.68,5
ORD-000517,2024-01-04,South,Gadget Y,Enterprise,Online,2,323.69,647.38,15
ORD-000518,2023-08-23,West,Widget A,Enterprise,Partners,2,85.93,171.86,0
ORD-000519,2023-05-31,South,Widget A,SMB,Retail,6,313.42,1880.52,0
ORD-000520,2024-11-01,South,Widget C,Consumer,Online,5,433.15,2165.76,0
ORD-000521,2023-04-25,East,Widget B,Enterprise,Retail,3,34.89,104.66,5
ORD-000522,2025-04-12,East,Widget A,Consumer,Partners,3,243.22,729.66,0
ORD-000523,2023-06-12,West,Widget C,Enterprise,Online,3,13.33,39.98,15
ORD-000524,2023-03-26,West,Widget A,Enterprise,Partners,4,345.79,1383.16,0
ORD-000525,2023-03-21,East,Gadget Y,Enterprise,Partners,3,150.97,452.91,0
ORD-000526,2024-02-09,South,Service Plan,SMB,Online,2,180.68,361.36,5
ORD-000527,2024-02-06,East,Gadget Y,SMB,Retail,6,63.89,383.34,10
ORD-000528,2024-01-30,East,Widget B,Enterprise,Online,3,478.66,1435.99,0
ORD-000529,2023-01-01,West,Gadget Y,SMB,Online,3,423.25,1269.75,5
ORD-000530,2025-06-15,East,Gadget X,Enterprise,Online,2,157.28,314.55,15
ORD-000531,2023-08-15,North,Gadget X,Enterprise,Online,1,328.38,328.38,0
ORD-000532,2024-11-06,East,Gadget X,Enterprise,Retail,4,219.56,878.26,0
ORD-000533,2023-04-30,East,Gadget Y,Consumer,Online,2,92.09,184.18,15
ORD-000534,2023-04-29,South,Widget A,SMB,Online,3,144.01,432.04,15
ORD-000535,2023-06-06,West,Widget C,Consumer,Retail,2,217.27,434.54,5
ORD-000536,2024-03-01,West,Gadget Y,Consumer,Online,2,457.08,914.16,5
ORD-000537,2025-03-14,East,Widget A,Consumer,Retail,2,52.2,104.4,5
ORD-000538,2025-05-03,South,Widget B,SMB,Retail,3,243.06,729.19,0
ORD-000539,2023-06-23,East,Gadget X,Enterprise,Retail,5,290.65,1453.23,5
ORD-000540,2025-05-06,West,Widget B,Enterprise,Online,2,216.07,432.14,0
ORD-000541,2024-03-20,West,Gadget X,Enterprise,Online,4,64.55,258.18,5
ORD-000542,2023-08-03,South,Widget A,SMB,Partners,4,235.74,942.96,0
ORD-000543,2023-03-29,North,Widget B,Consumer,Online,3,140.76,422.27,0
ORD-000544,2024-04-21,North,Widget C,Consumer,Retail,3,448.1,1344.31,5
ORD-000545,2023-09-01,North,Gadget X,Consumer,Partners,2,335.26,670.52,10
ORD-000546,2024-01-12,West,Service Plan,Enterprise,Online,2,263.11,526.22,15
ORD-000547,2023-01-12,North,Service Plan,Enterprise,Online,4,288.99,1155.94,0
ORD-000548,2025-06-04,East,Widget C,Enterprise,Partners,1,28.33,28.33,5
ORD-000549,2024-02-11,West,Service Plan,SMB,Partners,3,292.79,878.36,5
ORD-000550,2025-04-14,West,Widget A,Consumer,Retail,3,47.19,141.58,5
ORD-000551,2023-04-04,West,Gadget X,SMB,Retail,2,471.73,943.46,0
ORD-000552,2023-12-26,North,Widget B,SMB,Partners,5,384.17,1920.87,0
ORD-000553,2025-05-23,South,Gadget X,Enterprise,Online,2,161.3,322.59,15
ORD-000554,2023-11-07,West,Service Plan,SMB,Partners,3,390.88,1172.65,0
ORD-000555,2024-11-13,South,Service Plan,SMB,Online,3,158.04,474.13,0
ORD-000556,2025-02-01,West,Widget B,Enterprise,Retail,1,311.15,311.15,0
ORD-000557,2024-01-28,West,Widget A,SMB,Online,4,464.32,1857.27,5
ORD-000558,2024-11-09,North,Gadget X,Enterprise,Online,3,458.62,1375.85,0
ORD-000559,2023-04-01,South,Service Plan,Enterprise,Online,2,95.38,190.76,10
ORD-000560,2023-05-26,South,Widget A,Enterprise,Online,3,494.8,1484.41,0
ORD-000561,2023-05-25,North,Widget B,Consumer,Online,1,118.39,118.39,0
ORD-000562,2024-08-06,West,Widget B,SMB,Online,7,434.05,3038.35,0
ORD-000563,2024-09-22,West,Gadget Y,SMB,Online,4,62.72,250.9,5
ORD-000564,2023-02-26,West,Widget A,SMB,Online,5,455.84,2279.18,0
ORD-000565,2023-09-03,East,Widget A,Consumer,Retail,3,309.29,927.86,0
ORD-000566,2025-02-11,South,Service Plan,Enterprise,Online,1,492.76,492.76,5
ORD-000567,2025-02-05,North,Gadget Y,SMB,Partners,4,69.99,279.95,0
ORD-000568,2023-06-24,West,Gadget X,Enterprise,Retail,4,389.97,1559.87,15
ORD-000569,2023-03-09,North,Gadget X,SMB,Online,3,52.92,158.75,0
ORD-000570,2023-08-29,West,Widget A,Enterprise,Partners,4,188.3,753.2,5
ORD-000571,2024-12-28,East,Widget B,SMB,Online,2,113.18,226.35,5
ORD-000572,2025-03-07,East,Gadget X,Consumer,Retail,6,52.68,316.09,15
ORD-000573,2024-11-15,East,Widget A,Consumer,Online,5,7.54,37.69,0
ORD-000574,2023-10-20,East,Widget A,Consumer,Online,5,58.49,292.44,5
ORD-000575,2023-02-01,East,Widget C,SMB,Retail,4,287.35,1149.4,0
ORD-000576,2023-11-01,South,Widget C,SMB,Retail,7,8.17,57.18,0
ORD-000577,2024-07-06,East,Widget B,Enterprise,Partners,4,285.06,1140.26,0
ORD-000578,2024-09-26,West,Widget B,Enterprise,Partners,3,497.31,1491.94,0
ORD-000579,2023-07-07,North,Widget C,Enterprise,Partners,2,428.93,857.87,0
ORD-000580,2023-09-13,East,Gadget Y,Enterprise,Retail,1,342.46,342.46,0
ORD-000581,2023-11-17,South,Widget A,Consumer,Online,2,114.89,229.79,5
ORD-000582,2023-01-29,West,Widget A,Consumer,Partners,4,311.37,1245.47,5
ORD-000583,2023-01-08,West,Widget B,SMB,Online,3,304.71,914.14,0
ORD-000584,2024-07-09,North,Widget A,Enterprise,Online,1,302.46,302.46,5
ORD-000585,2023-12-13,South,Widget B,Enterprise,Online,1,88.39,88.39,0
ORD-000586,2023-05-14,East,Service Plan,Consumer,Online,2,126.64,253.28,20
ORD-000587,2023-11-29,East,Widget B,Enterprise,Online,2,78.28,156.57,0
ORD-000588,2025-04-13,North,Widget B,Consumer,Retail,2,359.87,719.74,0
ORD-000589,2023-08-02,West,Gadget X,Enterprise,Partners,1,156.0,156.0,0
ORD-000590,2024-08-24,East,Widget A,Enterprise,Retail,1,320.53,320.53,0
ORD-000591,2024-11-23,East,Gadget X,SMB,Online,4,156.73,626.93,5
ORD-000592,2023-03-31,North,Gadget X,Enterprise,Online,5,233.9,1169.51,20
ORD-000593,2024-01-14,North,Service Plan,Enterprise,Online,3,370.8,1112.39,5
ORD-000594,2023-01-22,East,Widget C,SMB,Online,4,317.51,1270.06,5
ORD-000595,2024-09-06,South,Widget C,SMB,Retail,2,202.32,404.64,5
ORD-000596,2023-04-18,South,Widget B,Enterprise,Online,5,116.4,582.0,5
ORD-000597,2024-01-12,West,Widget B,Enterprise,Online,3,275.52,826.56,5
ORD-000598,2023-06-15,East,Gadget Y,Enterprise,Online,3,380.47,1141.42,5
ORD-000599,2025-03-04,West,Gadget X,Enterprise,Online,2,141.32,282.65,15
ORD-000600,2024-01-18,West,Gadget X,SMB,Partners,3,370.35,1111.04,5
ORD-000601,2024-08-03,West,Widget B,Enterprise,Retail,2,115.5,231.0,10
ORD-000602,2024-02-18,South,Gadget X,SMB,Online,3,233.68,701.04,0
ORD-000603,2023-05-31,North,Widget C,Enterprise,Retail,2,34.47,68.93,5
ORD-000604,2023-02-02,West,Gadget Y,Consumer,Online,2,432.54,865.09,5
ORD-000605,2025-04-11,South,Gadget X,Enterprise,Online,5,199.31,996.56,5
ORD-000606,2024-04-15,South,Gadget Y,Enterprise,Online,1,156.71,156.71,5
ORD-000607,2025-01-08,East,Gadget X,SMB,Retail,2,218.42,436.84,0
ORD-000608,2023-01-11,West,Gadget Y,SMB,Online,4,307.42,1229.69,5
ORD-000609,2023-11-30,South,Widget A,Consumer,Retail,3,346.85,1040.54,0
ORD-000610,2024-11-06,West,Widget A,SMB,Online,2,124.25,248.5,0
ORD-000611,2024-07-04,South,Service Plan,SMB,Online,4,249.48,997.9,5
ORD-000612,2023-12-26,South,Gadget Y,Consumer,Retail,3,275.84,827.52,0
ORD-000613,2024-09-16,East,Gadget X,Enterprise,Online,3,334.06,1002.18,10
ORD-000614,2024-04-09,West,Gadget Y,Consumer,Online,2,131.44,262.88,0
ORD-000615,2024-05-27,,Widget B,SMB,Retail,5,260.26,1301.28,5
ORD-000616,2023-03-24,North,Gadget Y,SMB,Partners,3,97.96,293.88,15
ORD-000617,2025-02-13,East,Service Plan,Enterprise,Retail,3,61.35,184.06,5
ORD-000618,2023-09-16,North,Widget A,SMB,Partners,4,447.99,1791.97,0
ORD-000619,2023-01-15,South,Widget A,Consumer,Partners,7,302.84,2119.88,0
ORD-000620,2024-11-17,East,Gadget X,SMB,Online,2,172.67,345.35,10
ORD-000621,2023-11-19,North,Widget B,Enterprise,Online,4,168.94,675.78,0
ORD-000622,2023-10-15,South,Widget C,SMB,Retail,1,378.03,378.03,0
ORD-000623,2023-03-19,South,Widget C,Consumer,Partners,2,431.33,862.66,0
ORD-000624,2024-04-21,East,Widget B,Consumer,Partners,3,120.28,360.83,0
ORD-000625,2023-06-19,East,Gadget Y,Enterprise,Online,4,327.98,1311.91,5
ORD-000626,2023-06-04,East,Widget C,Enterprise,Online,6,199.77,1198.62,10
ORD-000627,2024-09-07,East,Widget A,SMB,Online,2,484.55,969.1,20
ORD-000628,2025-02-25,East,Widget B,Enterprise,Retail,3,100.21,300.62,0
ORD-000629,2023-12-07,West,Gadget Y,Enterprise,Online,4,294.82,1179.26,5
ORD-000630,2024-06-19,South,Gadget Y,SMB,Retail,1,309.93,309.93,0
ORD-000631,2024-11-26,East,Service Plan,Consumer,Retail,3,443.22,1329.67,5
ORD-000632,2023-12-15,North,Service Plan,Enterprise,Retail,6,472.4,2834.41,0
ORD-000633,2025-06-10,North,Gadget X,SMB,Online,6,338.35,2030.08,0
ORD-000634,2024-05-20,North,Widget A,Consumer,Retail,3,376.22,1128.66,0
ORD-000635,2024-12-20,South,Widget A,SMB,Online,3,494.42,1483.26,0
ORD-000636,2025-03-24,North,Gadget Y,Enterprise,Retail,3,224.11,672.32,0
ORD-000637,2025-05-15,North,Gadget X,Enterprise,Partners,5,479.55,2397.77,5
ORD-000638,2025-02-08,South,Gadget X,SMB,Partners,4,264.27,1057.07,0
ORD-000639,2025-03-03,South,Widget A,SMB,Partners,2,278.0,556.0,0
ORD-000640,2024-09-07,South,Widget C,Consumer,Retail,3,152.04,456.13,5
ORD-000641,2025-04-06,West,Gadget Y,Enterprise,Partners,2,311.16,622.32,0
